V,sigma,m0,a,ell,r,Pi,L,Npts,gtt_min,gtt_max,gtt_centre,frac_gtt_positive,Nmax,worst_x,worst_y,worst_z
0.9399999999999998,10.0,3.0,0.05000000000000001,8.0,7.75,0.25,12.0,49,-0.9999999977372491,133.3874384261956,-0.9999999977372491,0.9999915001402477,11.592559614951117,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.05000000000000001,6.0,6.5,0.25,12.0,49,-0.999999901288426,132.8566351402263,-0.999999901288426,0.9999915001402477,11.569642826821678,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.05000000000000001,6.0,7.75,0.25,12.0,49,-0.9999999959722907,133.38743843112516,-0.9999999959722907,0.9999915001402477,11.592559615163735,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.05000000000000001,4.0,9.0,0.25,12.0,49,-0.9999999998106793,133.40327064160456,-0.9999999998106793,0.9999915001402477,11.5932424559139,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.05000000000000001,8.0,5.25,0.25,12.0,49,-0.9999993211231196,128.9458631731246,-0.9999993211231196,0.9999915001402477,11.399379946870996,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.05000000000000001,6.0,9.0,0.25,12.0,49,-0.9999999999161736,133.4032706412862,-0.9999999999161736,0.9999915001402477,11.593242455900171,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.10573712634405641,4.0,9.0,0.25,12.0,49,-0.9999999991533445,133.40327064359283,-0.9999999991533445,0.9999915001402477,11.593242455999652,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.10573712634405641,2.0,6.5,0.25,12.0,49,-0.999995965982366,132.84863509509958,-0.999995965982366,0.9999915001402477,11.569297087338521,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.10573712634405641,4.0,5.25,0.25,12.0,49,-0.9999878112394658,128.98916359972,-0.9999878112394658,0.9999915001402477,11.401279033499707,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.10573712634405641,4.0,6.5,0.25,12.0,49,-0.9999990037259253,132.8486273951122,-0.9999990037259253,0.9999915001402477,11.569296754561714,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.10573712634405641,2.0,7.75,0.25,12.0,49,-0.9999998350611442,133.38743887398005,-0.9999998350611442,0.9999915001402477,11.592559634264559,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.05000000000000001,8.0,9.0,0.25,12.0,49,-0.999999999952913,133.4032706411749,-0.999999999952913,0.9999915001402477,11.59324245589537,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.10573712634405641,8.0,4.0,0.25,12.0,49,-0.9999821405833179,112.9350558160301,-0.9999821405833179,0.9999915001402477,10.674036528700382,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.10573712634405641,2.0,9.0,0.25,12.0,49,-0.9999999965597339,133.40327065129281,-0.9999999965597339,0.9999915001402477,11.59324245633174,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.10573712634405641,4.0,7.75,0.25,12.0,49,-0.9999999593348753,133.38743853327776,-0.9999999593348753,0.9999915001402477,11.59255961956969,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.10573712634405641,6.0,5.25,0.25,12.0,49,-0.999994597241503,128.98308950527866,-0.999994597241503,0.9999915001402477,11.401012652623391,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.10573712634405641,4.0,4.0,0.25,12.0,49,-0.9999283380376527,113.0301953413942,-0.9999283380376527,0.9999915001402477,10.678492184826199,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.10573712634405641,6.0,4.0,0.25,12.0,49,-0.9999682227717187,112.97275103799242,-0.9999682227717187,0.9999915001402477,10.675802126210115,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.10573712634405641,6.0,6.5,0.25,12.0,49,-0.9999995585500329,132.84862596912248,-0.9999995585500329,0.9999915001402477,11.56929669293352,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.10573712634405641,6.0,9.0,0.25,12.0,49,-0.9999999996251197,133.40327064216913,-0.9999999996251197,0.9999915001402477,11.593242455938249,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.10573712634405641,6.0,7.75,0.25,12.0,49,-0.9999999819876276,133.38743847023306,-0.9999999819876276,0.9999915001402477,11.592559616850503,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.10573712634405641,8.0,5.25,0.25,12.0,49,-0.9999969639749595,128.97281580594807,-0.9999969639749595,0.9999915001402477,11.400562082895215,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.10573712634405641,8.0,6.5,0.25,12.0,49,-0.9999997519631223,132.85359311392776,-0.9999997519631223,0.9999915001402477,11.569511360205658,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.10573712634405641,8.0,9.0,0.25,12.0,49,-0.9999999997894216,133.40327064167138,-0.9999999997894216,0.9999915001402477,11.593242455916782,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.10573712634405641,8.0,7.75,0.25,12.0,49,-0.9999999898807,133.38743844818734,-0.9999999898807,0.9999915001402477,11.592559615899646,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.223606797749979,4.0,5.25,0.25,12.0,49,-0.9999454915906048,128.9116097439637,-0.9999454915906048,0.9999915001402477,11.397877422746909,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.223606797749979,6.0,4.0,0.25,12.0,49,-0.9998578893254492,113.08789385367209,-0.9998578893254492,0.9999915001402477,10.681193465791736,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.223606797749979,4.0,7.75,0.25,12.0,49,-0.9999998181488252,133.38743892706455,-0.9999998181488252,0.9999915001402477,11.592559636554153,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.223606797749979,4.0,6.5,0.25,12.0,49,-0.9999955446818531,132.84863630313876,-0.9999955446818531,0.9999915001402477,11.569297139547361,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.223606797749979,4.0,9.0,0.25,12.0,49,-0.999999996213891,133.4032706524844,-0.999999996213891,0.9999915001402477,11.593242456383132,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.223606797749979,6.0,6.5,0.25,12.0,49,-0.9999980258079816,132.84862992602785,-0.9999980258079816,0.9999915001402477,11.569296863942418,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.223606797749979,6.0,5.25,0.25,12.0,49,-0.9999758384187287,128.97364246761563,-0.9999758384187287,0.9999915001402477,11.400598338140663,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.223606797749979,8.0,5.25,0.25,12.0,49,-0.9999864225765804,128.99030693810394,-0.9999864225765804,0.9999915001402477,11.401329174184207,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.223606797749979,6.0,9.0,0.25,12.0,49,-0.9999999983235356,133.40327064611765,-0.9999999983235356,0.9999915001402477,11.593242456108543,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.223606797749979,8.0,4.0,0.25,12.0,49,-0.9999201307163428,113.04765586208875,-0.9999201307163428,0.9999915001402477,10.67930970906307,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.223606797749979,6.0,7.75,0.25,12.0,49,-0.9999999194480473,133.38743864512705,-0.9999999194480473,0.9999915001402477,11.592559624393875,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.223606797749979,8.0,6.5,0.25,12.0,49,-0.9999988907557538,132.8486276956116,-0.9999988907557538,0.9999915001402477,11.569296767548648,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.223606797749979,8.0,7.75,0.25,12.0,49,-0.9999999547457027,133.38743854653694,-0.9999999547457027,0.9999915001402477,11.592559620141573,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.223606797749979,8.0,9.0,0.25,12.0,49,-0.9999999990582814,133.4032706438917,-0.9999999990582814,0.9999915001402477,11.593242456012542,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.47287080450158797,6.0,6.5,0.25,12.0,49,-0.9999911717908353,132.8486476212474,-0.9999911717908353,0.9999915001402477,11.569297628691528,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.47287080450158797,6.0,9.0,0.25,12.0,49,-0.9999999925036592,133.40327066377475,-0.9999999925036592,0.9999915001402477,11.593242456870069,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.47287080450158797,8.0,6.5,0.25,12.0,49,-0.9999950395169431,132.84863764694558,-0.9999950395169431,0.9999915001402477,11.569297197623785,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.47287080450158797,8.0,5.25,0.25,12.0,49,-0.9999392817844277,128.91162491138007,-0.9999392817844277,0.9999915001402477,11.397878088108333,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.47287080450158797,6.0,7.75,0.25,12.0,49,-0.9999996397972784,133.38743942723883,-0.9999996397972784,0.9999915001402477,11.592559658127227,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.47287080450158797,8.0,9.0,0.25,12.0,49,-0.9999999957888394,133.40327065382073,-0.9999999957888394,0.9999915001402477,11.593242456440766,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.47287080450158797,8.0,7.75,0.25,12.0,49,-0.9999997976283949,133.3874389863572,-0.9999997976283949,0.9999915001402477,11.592559639111512,0.0,1.0,0.0
1.22,4.0,3.0,0.05000000000000001,2.0,9.0,0.25,12.0,49,-1.0,75.73940121168822,-1.0,0.9999915001402477,8.76010280828303,-1.0,0.0,0.0
1.22,4.0,3.0,0.05000000000000001,2.0,5.25,0.25,12.0,49,-0.9999999945212029,75.76931021064128,-0.9999999945212029,0.9999915001402477,8.761809756588034,0.0,1.0,0.0
1.22,4.0,3.0,0.05000000000000001,4.0,6.5,0.25,12.0,49,-0.9999999999985613,75.74183812669503,-0.9999999999985613,0.9999915001402477,8.760241898868719,-1.0,0.0,0.0
1.22,4.0,3.0,0.05000000000000001,2.0,7.75,0.25,12.0,49,-0.9999999999999988,75.73945522798373,-0.9999999999999988,0.9999915001402477,8.760105891368193,-1.0,0.0,0.0
1.22,4.0,3.0,0.05000000000000001,2.0,6.5,0.25,12.0,49,-0.999999999994102,75.74183812671377,-0.999999999994102,0.9999915001402477,8.76024189886979,-1.0,0.0,0.0
1.22,4.0,3.0,0.05000000000000001,4.0,9.0,0.25,12.0,49,-1.0,75.73940121168822,-1.0,0.9999915001402477,8.76010280828303,-1.0,0.0,0.0
1.22,4.0,3.0,0.05000000000000001,6.0,7.75,0.25,12.0,49,-0.9999999999999999,75.73945522798373,-0.9999999999999999,0.9999915001402477,8.760105891368193,-1.0,0.0,0.0
1.22,4.0,3.0,0.05000000000000001,4.0,7.75,0.25,12.0,49,-0.9999999999999997,75.73945522798373,-0.9999999999999997,0.9999915001402477,8.760105891368193,-1.0,0.0,0.0
1.22,4.0,3.0,0.05000000000000001,6.0,5.25,0.25,12.0,49,-0.9999999994043759,75.76931019484648,-0.9999999994043759,0.9999915001402477,8.761809755686691,0.0,1.0,0.0
1.22,4.0,3.0,0.05000000000000001,8.0,9.0,0.25,12.0,49,-1.0,75.73940121168822,-1.0,0.9999915001402477,8.76010280828303,-1.0,0.0,0.0
1.22,4.0,3.0,0.05000000000000001,4.0,5.25,0.25,12.0,49,-0.9999999986542597,75.7693101973108,-0.9999999986542597,0.9999915001402477,8.76180975582732,0.0,1.0,0.0
1.22,4.0,3.0,0.05000000000000001,8.0,5.25,0.25,12.0,49,-0.9999999996654735,75.76931019398494,-0.9999999996654735,0.9999915001402477,8.761809755637527,0.0,1.0,0.0
1.22,4.0,3.0,0.05000000000000001,6.0,9.0,0.25,12.0,49,-1.0,75.73940121168822,-1.0,0.9999915001402477,8.76010280828303,-1.0,0.0,0.0
1.22,4.0,3.0,0.05000000000000001,8.0,7.75,0.25,12.0,49,-0.9999999999999999,75.73945522798373,-0.9999999999999999,0.9999915001402477,8.760105891368193,-1.0,0.0,0.0
1.22,4.0,3.0,0.05000000000000001,6.0,6.5,0.25,12.0,49,-0.9999999999993642,75.74183812669158,-0.9999999999993642,0.9999915001402477,8.760241898868523,-1.0,0.0,0.0
1.22,4.0,3.0,0.05000000000000001,8.0,6.5,0.25,12.0,49,-0.9999999999996431,75.74183812669037,-0.9999999999996431,0.9999915001402477,8.760241898868454,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,4.0,5.25,0.25,12.0,49,-0.9999999939818334,75.76931021270136,-0.9999999939818334,0.9999915001402477,8.761809756705595,0.0,1.0,0.0
1.22,4.0,3.0,0.10573712634405641,2.0,7.75,0.25,12.0,49,-0.9999999999999944,75.73945522798375,-0.9999999999999944,0.9999915001402477,8.760105891368195,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,2.0,5.25,0.25,12.0,49,-0.9999999755001278,75.76931027231595,-0.9999999755001278,0.9999915001402477,8.761809760107552,0.0,1.0,0.0
1.22,4.0,3.0,0.10573712634405641,2.0,6.5,0.25,12.0,49,-0.9999999999736272,75.74183812680042,-0.9999999999736272,0.9999915001402477,8.760241898874735,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,4.0,7.75,0.25,12.0,49,-0.9999999999999987,75.73945522798374,-0.9999999999999987,0.9999915001402477,8.760105891368195,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,6.0,6.5,0.25,12.0,49,-0.9999999999971564,75.74183812670115,-0.9999999999971564,0.9999915001402477,8.760241898869069,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,2.0,9.0,0.25,12.0,49,-1.0,75.73940121168822,-1.0,0.9999915001402477,8.76010280828303,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,6.0,5.25,0.25,12.0,49,-0.9999999973363226,75.76931020168072,-0.9999999973363226,0.9999915001402477,8.761809756076694,0.0,1.0,0.0
1.22,4.0,3.0,0.10573712634405641,6.0,7.75,0.25,12.0,49,-0.9999999999999994,75.73945522798373,-0.9999999999999994,0.9999915001402477,8.760105891368193,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,6.0,9.0,0.25,12.0,49,-1.0,75.73940121168822,-1.0,0.9999915001402477,8.76010280828303,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,8.0,5.25,0.25,12.0,49,-0.9999999985039634,75.76931019782786,-0.9999999985039634,0.9999915001402477,8.761809755856827,0.0,1.0,0.0
1.22,4.0,3.0,0.10573712634405641,4.0,6.5,0.25,12.0,49,-0.999999999993566,75.74183812671662,-0.999999999993566,0.9999915001402477,8.760241898869952,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,4.0,9.0,0.25,12.0,49,-1.0,75.73940121168822,-1.0,0.9999915001402477,8.76010280828303,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,8.0,6.5,0.25,12.0,49,-0.9999999999984037,75.74183812669575,-0.9999999999984037,0.9999915001402477,8.760241898868761,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,8.0,7.75,0.25,12.0,49,-0.9999999999999997,75.73945522798373,-0.9999999999999997,0.9999915001402477,8.760105891368193,-1.0,0.0,0.0
1.22,4.0,3.0,0.10573712634405641,8.0,9.0,0.25,12.0,49,-1.0,75.73940121168822,-1.0,0.9999915001402477,8.76010280828303,-1.0,0.0,0.0
1.22,4.0,3.0,0.223606797749979,6.0,6.5,0.25,12.0,49,-0.9999999999872841,75.74183812674399,-0.9999999999872841,0.9999915001402477,8.760241898871513,-1.0,0.0,0.0
1.22,4.0,3.0,0.223606797749979,4.0,9.0,0.25,12.0,49,-1.0,75.73940121168822,-1.0,0.9999915001402477,8.76010280828303,-1.0,0.0,0.0
1.22,4.0,3.0,0.223606797749979,4.0,5.25,0.25,12.0,49,-0.999999973089282,75.76931028152654,-0.999999973089282,0.9999915001402477,8.761809760633161,0.0,1.0,0.0
